stop_id,stop_code,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_timezone,location_type,parent_station,level_id
ITOAUTO117435,,"Le Coteau - Pléiade",48.790627,2.340101,1,,0,ITOAUTO78612,
ITOAUTO117436,,"Cité Pierre Semard",48.925343,2.435930,1,,0,ITOAUTO74591,
ITOAUTO117437,,"Picasso",48.899521,2.280857,1,,0,PARIS11669,
ITOAUTO117440,,"Puvis de Chavannes",48.899464,2.236962,1,,0,ITOAUTO125931,
ITOAUTO117441,,"Hôpital Américain",48.892960,2.273910,2,,0,ITOAUTO79122,
ITOAUTO117442,,"Mairie",48.705761,2.333508,1,,0,ITOAUTO81298,
ITOAUTO117443,,"Ernest Renan",48.895348,2.190880,1,,0,ITOAUTO78918,
ITOAUTO117444,,"Les Guilleraies",48.894726,2.182474,1,,0,PARIS11545,
ITOAUTO117445,,"Sainte-Claire Deville",48.893059,2.171820,1,,0,PARIS11548,
ITOAUTO117448,,"Pergola",48.888084,2.232179,1,,0,ITOAUTO78899,
ITOAUTO117449,,"Évangile - Aubervilliers",48.896332,2.370978,1,,0,ITOAUTO97137,
ITOAUTO117450,,"Cuvier",48.851204,2.424467,1,,0,PARIS12736,
ITOAUTO117452,,"Les Peupliers",48.912682,2.215470,1,,0,ITOAUTO78929,
ITOAUTO117487,,"Porte Maillot (Palais des Congrès)",48.877911,2.283733,1,,0,ITOAUTO108142,
ITOAUTO117489,,"Thérèse Pierre",48.883530,2.288196,1,,0,ITOAUTO117481,
ITOAUTO117490,,"Porte Dauphine (Avenue Foch)",48.870346,2.274634,1,,0,ITOAUTO80181,
ITOAUTO117492,,"Anna de Noailles",48.874420,2.278191,1,,0,ITOAUTO117482,
ITOAUTO117493,,"Anna de Noailles",48.874485,2.278067,1,,0,ITOAUTO117482,
ITOAUTO117494,,"Porte Maillot (Palais des Congrès)",48.877911,2.284019,1,,0,ITOAUTO108142,
ITOAUTO117495,,"Anny Flore",48.881184,2.285597,1,,0,ITOAUTO117645,
ITOAUTO117507,,"Les Pinsons",48.858418,2.594158,1,,0,PARIS13182,
ITOAUTO117508,,"Traversière",48.824577,2.244456,1,,0,ITOAUTO78813,
ITOAUTO117510,,"Alsace Lorainne",48.882900,2.487334,1,,0,ITOAUTO75653,
ITOAUTO117518,,"Square Sainte-Odile",48.886417,2.297321,2,,0,ITOAUTO117646,
ITOAUTO117521,,"Rue de la Ferme",48.836136,2.631183,1,,0,PARIS208225,
ITOAUTO117523,,"Les Houtraits",48.867374,2.203679,1,,0,PARIS12690,
ITOAUTO117525,,"Léon Jouhaux",48.826794,2.640185,1,,0,ITOAUTO78079,
ITOAUTO117526,,"Elsa Triolet",48.884796,2.464269,1,,0,ITOAUTO120221,
ITOAUTO117530,,"Jura",48.889660,2.445958,1,,0,PARIS10464,
ITOAUTO117531,,"Malnoue - Avenue de l'Europe",48.830303,2.603912,1,,0,PARIS10016,
ITOAUTO117533,,"Malnoue - Stade Dominique Rocheteau",48.826618,2.610791,1,,0,PARIS10017,
ITOAUTO117534,,"Galilée - Pascal",48.840771,2.595876,2,,0,ITOAUTO78105,
ITOAUTO117535,,"Pont du Canal",48.925884,2.357629,1,,0,PARIS11139,
ITOAUTO117536,,"Rû de Montfort",48.927963,2.370186,1,,0,ITOAUTO79511,
ITOAUTO117538,,"Frères Lumière",48.788990,2.310448,1,,0,ITOAUTO78601,
ITOAUTO117540,,"Verdun - Rue Latérale",48.902012,2.259065,1,,0,ITOAUTO79309,
ITOAUTO117541,,"Joseph Franceschi",48.806461,2.423177,1,,0,PARIS10360,
ITOAUTO117542,,"Verdun",48.768871,2.480984,2,,0,PARIS9956,
ITOAUTO117544,,"Lycée Marx Dormoy",48.817165,2.535360,1,,0,ITOAUTO79631,
ITOAUTO117554,,"Gabriel Péri",48.810070,2.436414,1,,0,ITOAUTO79820,
ITOAUTO117557,,"Landy - Pleyel",48.914757,2.348474,1,,0,PARIS12191,
ITOAUTO117559,,"Rue des Folies",48.875042,2.190745,1,,0,PARIS11441,
ITOAUTO117562,,"Les Laitières",48.849789,2.425723,1,,0,ITOAUTO79170,
ITOAUTO117564,,"Petit Chemin du Pont Blanc",48.921249,2.391829,1,,0,PARIS13106,
ITOAUTO117647,,"Milhaud",48.937988,2.170409,1,,0,ITOAUTO101476,
ITOAUTO117651,,"Pasteur RD 113",48.927734,1.983343,1,,0,PARIS1970,
ITOAUTO117652,,"Ancienne École de Breteuil",48.945412,1.984786,2,,0,ITOAUTO117627,
ITOAUTO117655,,"Pré Seigneur École",48.938869,1.984341,2,,0,ITOAUTO117626,
ITOAUTO117656,,"Clemenceau",48.935020,1.999568,2,,0,PARIS9290,
ITOAUTO117657,,"Clemenceau",48.935146,1.999470,2,,0,PARIS9290,
ITOAUTO117658,,"Église",48.948215,2.040371,2,,0,ITOAUTO117628,
ITOAUTO117660,,"Île de la Dérivation",48.950996,2.044143,1,,0,ITOAUTO117629,
ITOAUTO117664,,"Général Leclerc L'Arche",48.986507,2.009590,1,,0,ITOAUTO117632,
ITOAUTO117669,,"Les Loges Église",48.764843,2.140113,1,,0,ITOAUTO117615,
ITOAUTO117671,,"Château - Massotte",48.770615,2.124805,1,,0,PARIS185679,
ITOAUTO117672,,"Haut-Pré",48.770924,2.105981,1,,0,ITOAUTO117616,
ITOAUTO117673,,"Montretout",48.847309,2.214178,1,,0,PARIS11521,
ITOAUTO117678,,"Parking Érambert",49.001095,1.877594,2,,0,ITOAUTO117633,
ITOAUTO117679,,"Route d'Évecquemont",49.008659,1.931058,2,,0,ITOAUTO117639,
ITOAUTO117680,,"Église",48.965847,1.895537,2,,0,ITOAUTO117630,
ITOAUTO117681,,"Gare de Massy-Palaiseau Vilmorin",48.726257,2.256732,1,Europe/Paris,,,
ITOAUTO117682,,"Pontoise / Gare de la Frette - Montigny",48.980259,2.182672,2,,0,ITOAUTO77346,
ITOAUTO117683,,"Pontoise / Gare de la Frette - Montigny",48.980412,2.182738,2,,0,ITOAUTO77346,
ITOAUTO117684,,"Évêché",48.794765,2.124890,1,,0,ITOAUTO117618,
ITOAUTO117689,,"Collège Saint-Exupéry",48.967823,2.040597,2,,0,ITOAUTO117613,
ITOAUTO117690,,"Gare de Chaville Rive Droite",48.811459,2.187075,1,,0,ITOAUTO78403,
ITOAUTO117691,,"Étang des Cerisaies",48.978703,1.990011,2,,0,ITOAUTO117619,
ITOAUTO117694,,"Val d'Albian HEC",48.755711,2.171428,1,,0,PARIS167643,
ITOAUTO117698,,"Évangile - Aubervilliers",48.895618,2.370673,1,,0,ITOAUTO97137,
ITOAUTO117701,,"Parly 2 - Dutartre",48.827549,2.120157,1,,0,ITOAUTO100065,
ITOAUTO117705,,"Parc aux Étoiles",48.999313,2.009373,2,,0,ITOAUTO117635,
ITOAUTO117706,,"Centre Commercial Ulis 2",48.678108,2.168447,1,,0,PARIS2611,
ITOAUTO117708,,"Les Loges Église",48.764774,2.140386,2,,0,ITOAUTO117615,
ITOAUTO117718,,"Grand Fossard",48.359684,2.969031,2,,0,PARIS418,
ITOAUTO118191,5,"r. du Guichet",48.705105,2.191463,0,,2,ITOAUTO81300,
ITOAUTO118225,,"Paul Belmondo",48.833023,2.551471,1,,0,PARIS12082,
ITOAUTO117779,,"Senette",48.937088,2.035744,1,,0,PARIS2310,
ITOAUTO117783,,"Galiotte",48.937008,2.033234,1,,0,PARIS2326,
ITOAUTO117785,,"Rue Eugène Labiche",48.875679,2.130388,2,,0,PARIS1035,
ITOAUTO117787,,"Centre Commercial Boissy 2",48.752903,2.503600,2,,0,ITOAUTO70724,
ITOAUTO117816,,"Gare de Versailles Château Rive Gauche",48.800621,2.128903,1,,0,ITOAUTO79827,
ITOAUTO117817,,"L'Onde (Maison des Arts)",48.781918,2.180267,1,,0,PARIS166135,
ITOAUTO117818,,"Sainte-Honorine",48.945793,2.040157,1,,0,ITOAUTO117811,
ITOAUTO117820,,"Gare de Versailles Château Rive Gauche",48.799988,2.128165,1,,0,ITOAUTO79827,
ITOAUTO117821,,"Gare des Chantiers - États Généraux",48.797638,2.135365,1,Europe/Paris,,,
ITOAUTO117822,,"Gare des Chantiers - États Généraux",48.796818,2.136182,1,Europe/Paris,,,
ITOAUTO117824,,"Rouget de l'Isle",48.934498,2.192673,2,,0,ITOAUTO118639,
ITOAUTO117825,,"Chrispeels",48.932560,2.182384,2,,0,ITOAUTO118911,
ITOAUTO117828,,"Daumesnil",48.926205,2.195040,2,,0,ITOAUTO118933,
ITOAUTO117829,,"Dalverny",48.936874,2.184746,2,,0,ITOAUTO117812,
ITOAUTO117830,,"Sarrazin / Yser",48.922951,2.197738,2,,0,ITOAUTO118646,
ITOAUTO117833,,"Gare de Saint-Denis",48.935287,2.343876,1,Europe/Paris,,,
ITOAUTO117834,,"L'Onde (Maison des Arts)",48.781719,2.180243,1,,0,PARIS166135,
ITOAUTO118226,,"Les Stades",48.828854,2.553291,1,,0,PARIS12054,
ITOAUTO117916,,"Les 10 000 Rosiers / Charles de Gaulle",48.861958,2.492174,1,,0,PARIS167561,
ITOAUTO117949,,"Nemours-Saint-Pierre",48.268635,2.685052,1,,0,ITOAUTO80847,
ITOAUTO118042,,"Trou Normand",49.026531,2.333247,2,,0,ITOAUTO118478,
ITOAUTO118045,,"Collège Gare",49.033394,2.340024,2,,0,ITOAUTO77613,
ITOAUTO118046,,"Necker",49.035221,2.335857,2,,0,ITOAUTO118484,
ITOAUTO118229,,"Rue de l'Union",48.928619,2.383704,1,,0,PARIS10617,
ITOAUTO118066,,"Gare de Champbenoist Poigny",48.544880,3.288542,1,Europe/Paris,,,
ITOAUTO118110,4,"r. Beaubourg",48.865234,2.355515,0,,2,ITOAUTO79054,
ITOAUTO118112,1,"pl. de la Gare",48.752739,2.505179,0,,2,ITOAUTO79576,
ITOAUTO118115,1,"r. Conté",48.865677,2.356612,0,,2,ITOAUTO79054,
ITOAUTO129701,,"Hôtel de Ville - Les Passages",48.836391,2.239316,1,,0,ITOAUTO78973,
ITOAUTO118117,8,"r. de la Présentation",48.871330,2.376447,0,,2,PARIS9524,
ITOAUTO118119,4,"r. du Docteur Potain",48.875568,2.397679,0,,2,ITOAUTO75921,
ITOAUTO118121,2,"r. du Tage",48.821556,2.358451,0,,2,PARIS9475,
ITOAUTO118129,,"Le Plessis Mornay",48.565418,1.986890,2,,0,ITOAUTO62960,
ITOAUTO129772,2,"Place Pigalle",48.882481,2.337314,0,,2,PARIS9534,
ITOAUTO118143,1,"pl. de la Gare",48.752651,2.505533,0,,2,ITOAUTO79576,
ITOAUTO118144,1,"Imp. de la Station",48.696003,2.163488,0,,2,PARIS2944,
ITOAUTO118145,0,"pl. d'Ariane",48.855686,2.774287,0,,2,ITOAUTO78132,
ITOAUTO118146,3,"av. de la République",48.847267,2.431310,0,,2,ITOAUTO79160,
ITOAUTO118152,3,"av. du Mar. de Lattre de Tassigny",48.840992,2.227668,0,,2,PARIS166046,
ITOAUTO118153,1,"pl. de la Gare",48.807423,2.509439,0,,2,ITOAUTO79617,
ITOAUTO118157,2,"av. du Val de Fontaney",48.854088,2.487835,0,,2,ITOAUTO79185,
ITOAUTO118158,3,"r. Aristide Maillol",48.836891,2.712526,0,,2,ITOAUTO78097,
ITOAUTO118159,1,"av. Aristide Briand",48.793655,2.321068,0,,2,ITOAUTO78634,
ITOAUTO118161,1,"pl. de la Gare",48.780163,2.312634,0,,2,ITOAUTO78559,
ITOAUTO118162,0,"Entrée / Sortie",48.907051,2.449797,0,,2,ITOAUTO69073,
ITOAUTO118163,0,"Entrée / Sortie",48.906898,2.449622,0,,2,ITOAUTO69073,
ITOAUTO118165,0,"Entrée / Sortie",48.907055,2.449975,0,,2,ITOAUTO69073,
ITOAUTO118168,1,"r. René Thibert",48.804607,2.363791,0,,2,ITOAUTO78694,
ITOAUTO118171,1,"Imp. de la Station",48.695938,2.163299,0,,2,PARIS2944,
ITOAUTO118172,4,"r. de Bercy",48.839096,2.380757,0,,2,PARIS106269,
ITOAUTO118174,,"r. du 11 Novembre",48.932533,2.496003,0,,2,ITOAUTO79518,
ITOAUTO118175,,"r. du 11 Novembre",48.932426,2.496304,0,,2,ITOAUTO79518,
ITOAUTO118176,,"Rue du Bac",49.067913,2.194415,2,,0,PARIS8066,
ITOAUTO118177,,"r. du 11 Novembre",48.932537,2.496290,0,,2,ITOAUTO79518,
ITOAUTO118185,,"Hall Muséum (accès RER C)",48.841568,2.365453,0,,2,ITOAUTO78992,
ITOAUTO118187,6,"sq. Simon Bolivar",48.874062,2.384336,0,,2,PARIS204776,
ITOAUTO118189,6,"r. des Glaïeuls",48.877441,2.407982,0,,2,PARIS9487,
ITOAUTO118231,,"Stade L'Hayette",48.776009,2.342871,1,,0,PARIS11932,
ITOAUTO118209,,"Auguste Delaune - Stade Nautique",48.784443,2.361289,1,,0,PARIS11945,
ITOAUTO118213,,"Foch - Marne",48.927090,2.463670,1,,0,ITOAUTO118207,
ITOAUTO118215,,"Président Denis",48.702217,2.378438,1,,0,ITOAUTO81284,
ITOAUTO118216,,"Trois Ormes",48.700138,2.376057,1,,0,PARIS12724,
ITOAUTO118218,,"Lycée Louis Armand",48.847759,2.488551,1,,0,ITOAUTO79164,
ITOAUTO118219,,"Préfecture du Val-de-Marne",48.783916,2.454185,1,,0,ITOAUTO104390,
ITOAUTO118223,,"Verdier / Aquapol",48.815052,2.320658,2,,0,ITOAUTO107251,
ITOAUTO118224,,"Henri Regnault",48.858215,2.189848,1,,0,PARIS166426,
ITOAUTO118234,,"Rue de la Haie-Coq",48.907539,2.372848,2,,0,ITOAUTO79462,
ITOAUTO118237,,"Allée du Plateau",48.763401,2.334024,1,,0,ITOAUTO80391,
ITOAUTO118238,,"Louise Michel",48.915249,2.495761,1,,0,PARIS11743,
ITOAUTO118240,,"Square Médéric",48.789814,2.231338,1,,0,ITOAUTO78399,
ITOAUTO118242,,"Résidence Verdun",48.878780,2.235438,1,,0,ITOAUTO80011,
ITOAUTO118243,,"Champigny - Saint-Maur RER",48.807121,2.510314,1,Europe/Paris,,,
ITOAUTO118245,,"René Alazard - Sadi Carnot",48.872871,2.421815,1,,0,ITOAUTO99342,
ITOAUTO118246,,"Gosset - Poissonniers",48.901867,2.351882,1,,0,PARIS167035,
ITOAUTO118248,,"Place de la Libération",48.702740,2.320949,1,,0,PARIS167533,
ITOAUTO118249,,"Rueil-Malmaison RER",48.886967,2.171140,1,Europe/Paris,,,
ITOAUTO118253,,"Pierre Curie - Clinique de l'Estrée",48.955765,2.367214,1,,0,ITOAUTO79873,
ITOAUTO118255,,"Jean Longuet",48.800610,2.313317,1,,0,PARIS208181,
ITOAUTO118258,,"Route de Neuilly",48.847153,2.540638,1,,0,PARIS11769,
ITOAUTO118260,,"Havre - Haussmann",48.873211,2.327862,1,Europe/Paris,,,
ITOAUTO118276,,"Rue de la Station",48.930244,2.426473,1,,0,ITOAUTO80261,
ITOAUTO118280,,"Hôpital Avicenne",48.916187,2.424131,1,,0,ITOAUTO69178,
ITOAUTO118283,,"Juvisy RER",48.691029,2.381886,2,Europe/Paris,,,
ITOAUTO118316,,"Viaduc / Maurecourt",48.990997,2.066788,2,,0,ITOAUTO118490,
ITOAUTO118325,,"Paillis / Collège Samuel Paty",48.742264,2.472517,1,,0,ITOAUTO118306,
ITOAUTO118327,,"Boulevard d'Achères / Le Stade",48.932476,2.255451,1,,0,ITOAUTO118309,
ITOAUTO118336,,"L'Étoile / Remise à Jorelle",48.892937,2.485012,1,,0,ITOAUTO79279,
ITOAUTO118339,,"Sainte-Colombe Septveilles",48.529350,3.254258,1,Europe/Paris,,,
ITOAUTO118340,,"Sainte-Colombe Septveilles",48.529331,3.254041,2,Europe/Paris,,,
ITOAUTO118346,,"Hôtel de Ville",48.703495,2.461548,2,,0,ITOAUTO99500,
ITOAUTO118347,,"INRAE",48.801811,2.085763,1,,0,ITOAUTO118308,
ITOAUTO118349,,"Boulevard d'Achères / Le Stade",48.931965,2.255144,1,,0,ITOAUTO118309,
ITOAUTO118373,,"Boulevard Thiers - Gare de Thun le Paradis",49.006531,1.921232,0,,0,ITOAUTO77518,
ITOAUTO118441,,"Parc Maison Blanche",48.800186,2.267632,0,,0,ITOAUTO118637,
ITOAUTO129808,1,"Mail des Mèches - Université Paris 12",48.789619,2.450464,0,,2,ITOAUTO96898,
ITOAUTO118444,,"Pierre Curie",48.936390,2.427538,2,,0,PARIS12130,
ITOAUTO118493,,"Gare de Saint-Denis",48.936028,2.344085,1,,0,ITOAUTO79407,
ITOAUTO118494,,"Gare de Saint-Denis",48.935909,2.344087,1,,0,ITOAUTO79407,
ITOAUTO118495,,"Mairie / Vaux-sur-Seine",49.005341,1.964907,1,,0,ITOAUTO118471,
ITOAUTO118498,,"Mairie / Vaux-sur-Seine",49.005657,1.964226,1,,0,ITOAUTO118471,
ITOAUTO118500,,"Gare de Chaville - Vélizy",48.799328,2.183438,1,Europe/Paris,,,
ITOAUTO118502,,"Préfecture / Cité Administrative",48.629169,2.436191,1,,0,PARIS170038,
ITOAUTO118503,,"Préfecture / Cité Administrative",48.629314,2.436393,1,,0,PARIS170038,
ITOAUTO118506,,"Parvis Gare / Poissy",48.932625,2.041860,1,Europe/Paris,,,
ITOAUTO118510,,"Parvis Gare / Poissy",48.932522,2.041466,1,Europe/Paris,,,
ITOAUTO118517,,"Verdun",49.040440,2.104855,1,,0,ITOAUTO128635,
ITOAUTO118540,,"Audra",48.927086,2.247189,2,,0,PARIS11279,
ITOAUTO118543,,"Saint Denis Université",48.946423,2.364447,2,,0,ITOAUTO79421,
ITOAUTO118604,,"Gare de Sèvres - Ville d'Avray",48.826340,2.200362,0,,0,ITOAUTO78821,
ITOAUTO118605,,"Gare de Villabé",48.593071,2.460839,0,,0,ITOAUTO80631,
ITOAUTO118607,,"Gare du Coudray-Montceaux",48.566429,2.492368,0,,0,ITOAUTO80604,
ITOAUTO118654,,"Maison des Jeunes et de la Culture",48.944653,2.159845,1,,0,ITOAUTO98352,
ITOAUTO118655,,"Gare de Ballancourt",48.532574,2.371021,2,Europe/Paris,,,
ITOAUTO118656,,"Terminal David Douillet",48.562782,2.492254,2,,0,ITOAUTO120980,
ITOAUTO118659,,"Porte Maillot - Grande Armée",48.876926,2.284660,1,Europe/Paris,,,
ITOAUTO118660,,"Québec 5",48.688263,2.207861,1,,0,PARIS165910,
ITOAUTO118661,,"Bures-sur-Yvette RER - Université",48.698872,2.163701,1,,0,PARIS93360,
ITOAUTO118663,,"Maison des Jeunes et de la Culture",48.944469,2.159411,1,,0,ITOAUTO98352,
ITOAUTO118707,,"RD143",48.735455,2.936909,2,,0,ITOAUTO118703,
ITOAUTO118708,,"Gare de Pontault-Combault (Parking relais)",48.804291,2.622436,2,,0,ITOAUTO118705,
ITOAUTO118710,,"Champ Gaillard",48.921722,2.022723,1,,0,PARIS1972,
ITOAUTO118711,,"Square Sainte-Odile",48.887882,2.294560,1,,0,ITOAUTO117646,
ITOAUTO118714,,"Gare d'Orsay Ville",48.697300,2.181730,2,Europe/Paris,,,
ITOAUTO118738,,"Marguerite Long",48.889614,2.303128,1,,0,ITOAUTO118735,
ITOAUTO118739,,"Marguerite Long",48.889668,2.303032,1,,0,ITOAUTO118735,
ITOAUTO118748,,"Marguerite Long",48.890247,2.303475,1,,0,ITOAUTO118735,
ITOAUTO118749,,"Marguerite Long - Porte d'Asnières",48.890678,2.303278,1,,0,ITOAUTO118735,
ITOAUTO118750,,"Porte des Ternes - Anny Flore",48.880657,2.283408,1,,0,ITOAUTO117645,
ITOAUTO118751,,"Square Sainte-Odile",48.887077,2.295321,1,,0,ITOAUTO117646,
ITOAUTO118752,,"Porte Maillot - Malakoff",48.876541,2.283656,2,Europe/Paris,,,
ITOAUTO118755,,"Conservatoire de Musique / Vaucelles",49.017551,2.226395,1,,0,ITOAUTO118737,
ITOAUTO118756,,"Square Sainte-Odile",48.886978,2.295036,1,,0,ITOAUTO117646,
ITOAUTO118776,,"Parc Haut Val-d'Oise 4",49.153046,2.251225,2,,0,ITOAUTO133133,
ITOAUTO118779,,"Lycée",49.029945,2.339357,2,,0,ITOAUTO118483,
ITOAUTO118780,,"Beaudelaire",49.037041,2.328271,2,,0,ITOAUTO118487,
ITOAUTO118781,,"Platrière",49.035110,2.326942,2,,0,ITOAUTO118486,
ITOAUTO118875,,"ZA Bois de l'Epine / Bois de Saint-Eutrope",48.631718,2.398410,1,,0,ITOAUTO118870,
ITOAUTO118876,,"Mairie / Gargenville",48.987999,1.812053,2,,0,ITOAUTO118868,
ITOAUTO118877,,"ZA Bois de l'Epine / Bois de Saint-Eutrope",48.630455,2.397542,1,,0,ITOAUTO118870,
ITOAUTO118883,,"Le Billoir / Coteaux de l'Orge",48.666729,2.363759,1,,0,ITOAUTO118869,
ITOAUTO118916,,"Université - Prévert",48.809864,2.148453,1,,0,ITOAUTO118909,
ITOAUTO118922,,"Longues Raies",49.037411,2.331795,2,,0,ITOAUTO118473,
ITOAUTO118953,,"Sainte-Honorine",48.911423,2.157216,2,,0,ITOAUTO118944,
ITOAUTO129860,0,"bd de Charonne",48.851460,2.398149,0,,2,PARIS9541,
ITOAUTO118955,,"Saint-Fiacre",48.872993,2.101693,1,,0,ITOAUTO118935,
ITOAUTO118956,,"École Princesse",48.884407,2.129670,1,,0,ITOAUTO118936,
ITOAUTO118959,,"Jean Jaurès - Vernouillet",48.974792,1.986917,2,,0,ITOAUTO118949,
ITOAUTO118964,,"Galvani Sud / Massy Europe",48.722569,2.271262,1,,0,ITOAUTO118941,
ITOAUTO118968,,"Édouard Imbs",48.964008,2.191587,1,,0,ITOAUTO118948,
ITOAUTO118969,,"Édouard Imbs",48.964081,2.191845,1,,0,ITOAUTO118948,
ITOAUTO118972,,"Église",48.945122,2.174432,1,,0,ITOAUTO118945,
ITOAUTO118973,,"Édouard Vaillant",48.942162,2.172691,1,,0,ITOAUTO118939,
ITOAUTO129960,,"Château de Vincennes",48.844418,2.441166,1,,0,ITOAUTO90761,
ITOAUTO119004,,"Bois de Saint-Eutrope",48.634285,2.395612,1,,0,ITOAUTO113326,
ITOAUTO119037,,"Gare du Bras de Fer",48.623714,2.452342,0,Europe/Paris,,,
ITOAUTO119039,,"Rond-Point de l'Île",48.930588,2.012361,2,,0,ITOAUTO119036,
ITOAUTO119040,,"Gare du Bras de Fer",48.623585,2.450321,1,Europe/Paris,,,
ITOAUTO119043,,"Bois Briard",48.622810,2.415473,0,,0,ITOAUTO108672,
ITOAUTO119044,,"Bois Briard",48.622944,2.415390,0,,0,ITOAUTO108672,
ITOAUTO119046,,"Église Notre-Dame",48.889393,2.159441,1,,0,ITOAUTO81630,
ITOAUTO119047,,"Émile Thiébaut",48.891609,2.129427,2,,0,ITOAUTO119032,
ITOAUTO119049,,"Église de Ville-d'Avray",48.826668,2.189875,1,,0,ITOAUTO119495,
ITOAUTO119050,,"Hameau Sisley Collège Pierre et Marie Curie",48.889599,2.115358,1,,0,ITOAUTO95999,
ITOAUTO119051,,"Église de Ville-d'Avray",48.827042,2.188017,1,,0,ITOAUTO119495,
ITOAUTO119052,,"Église de Ville-d'Avray",48.826637,2.188336,1,,0,ITOAUTO119495,
ITOAUTO119109,,"Rue de la Station / Asnières-sur-Seine",48.906986,2.285679,1,,0,ITOAUTO119101,
ITOAUTO119111,,"Place Charles Steber / Longjumeau",48.697353,2.293246,1,,0,ITOAUTO119105,
ITOAUTO127947,,"Jardin d'Acclimatation",48.876698,2.270878,2,,0,PARIS12512,
ITOAUTO129962,,"ZAC de Puiseux",49.063435,2.023024,2,,0,ITOAUTO129958,
ITOAUTO130033,,"Bois du Bray",48.630138,2.557050,2,,0,PARIS4102,
ITOAUTO119115,,"Pôle Lafarge / Limay",48.988670,1.747962,1,,0,ITOAUTO119106,
ITOAUTO119117,,"Place Verte / Villennes-sur-Seine",48.938103,1.995700,2,,0,ITOAUTO119100,
ITOAUTO119119,,"Senet / Triel-sur-Seine",48.979523,2.004081,2,,0,ITOAUTO119102,
ITOAUTO119120,,"Lavoir / Issou - Porcheville",48.987854,1.793021,2,,0,ITOAUTO119107,
ITOAUTO119121,,"Lavoir / Issou - Porcheville",48.987736,1.793871,2,,0,ITOAUTO119107,
ITOAUTO119123,,"Carpe qui tête / Juziers",48.989845,1.847295,1,,0,ITOAUTO119108,
ITOAUTO119124,,"Jean Mermoz / Traité de Rome",48.627365,2.409492,1,,0,ITOAUTO119104,
ITOAUTO119125,,"Jean Mermoz / Traité de Rome",48.627491,2.409422,1,,0,ITOAUTO119104,
ITOAUTO119129,,"Rue de la Station / Asnières-sur-Seine",48.906342,2.286356,1,,0,ITOAUTO119101,
ITOAUTO119135,,"Viaduc / Maurecourt",48.990967,2.066584,2,,0,ITOAUTO118490,
ITOAUTO119199,,"Nanterre-La-Folie",48.897583,2.226569,1,,0,ITOAUTO119198,
ITOAUTO119200,,"Ecole de Saint-Hilliers",48.621372,3.258016,2,,0,ITOAUTO115996,
ITOAUTO119201,,"Gare du Bras de Fer",48.623455,2.450716,1,Europe/Paris,,,
ITOAUTO119203,,"Université Paris Saclay",48.711815,2.173538,1,,0,PARIS194640,
ITOAUTO119204,,"Lunézy",48.674881,2.277509,1,,0,PARIS6272,
ITOAUTO119207,,"L'Arpajonnais",48.692085,2.271239,1,,0,ITOAUTO99312,
ITOAUTO119209,,"Gare de l'Est",48.876301,2.357027,1,Europe/Paris,,,
ITOAUTO119334,,"Charles-Édouard Jeanneret",48.945065,2.063954,1,,0,ITOAUTO119329,
ITOAUTO119428,,"Gare de Corbeil-Essonnes (Rue Emile Zola)",48.613651,2.471778,0,,,,
ITOAUTO119461,,"Ballastière",48.978203,2.082388,1,,0,ITOAUTO77340,
ITOAUTO119462,,"Maryse Bastié",48.944096,2.418019,2,,0,ITOAUTO118636,
ITOAUTO119496,1,"bd de la Défense",48.897106,2.225471,0,,2,ITOAUTO119198,
ITOAUTO119499,,"Mozart",48.962646,2.058297,1,,0,PARIS1540,
ITOAUTO119502,,"Église de Ville-d'Avray",48.827263,2.188858,1,,0,ITOAUTO119495,
ITOAUTO119503,,"Chêne Pointu",48.906189,2.546243,2,,0,ITOAUTO119494,
ITOAUTO119528,,"Les Foulons",48.698624,2.236416,1,,0,PARIS9151,
ITOAUTO119529,,"Les Foulons",48.698719,2.236257,1,,0,PARIS9151,
ITOAUTO119536,,"Culs Baillets",49.001392,2.118977,1,,0,PARIS1555,
ITOAUTO119542,,"Cotes Reverses",48.997467,2.112374,1,,0,PARIS1698,
ITOAUTO119545,,"Porte Maillot",48.878117,2.279721,1,Europe/Paris,,,
ITOAUTO119564,,"Pont Eiffel",48.992748,2.075735,1,,0,ITOAUTO80302,
ITOAUTO119567,,"Les Limousines",49.007935,2.116159,1,,0,PARIS1707,
ITOAUTO119568,,"Église de Saint-Cloud",48.847630,2.208668,1,,0,ITOAUTO119562,
ITOAUTO119570,,"L.T.T.",48.999283,2.106548,2,,0,ITOAUTO77473,
ITOAUTO119571,,"Clément Plein Air",49.001133,2.109755,2,,0,ITOAUTO77488,
ITOAUTO119572,,"Les Limousines",49.008133,2.115226,1,,0,PARIS1707,
ITOAUTO119576,,"Gabriel Péri",49.001015,2.076039,1,,0,ITOAUTO79793,
ITOAUTO119578,,"Pompiers",48.999729,2.152749,2,,0,ITOAUTO119561,
ITOAUTO119580,,"Plateau du Moulin",48.995770,2.111446,1,,0,PARIS1699,
ITOAUTO119582,,"Église de Saint-Cloud",48.847713,2.208694,1,,0,ITOAUTO119562,
ITOAUTO119596,,"Montreuil - Hôpital",48.878269,2.454669,1,,0,ITOAUTO116129,
ITOAUTO119600,,"Serge Gainsbourg",48.881252,2.427162,1,,0,ITOAUTO119595,
ITOAUTO119601,,"Romainville-Carnot",48.883690,2.440690,1,,0,PARIS166889,
