source,target,airline,departure_ts,arrival_ts,distance,delay
DAY,MSP,OO,2015-01-02T17:36:00,2015-01-02T18:49:00,574,-4.0
PIT,IAH,OO,2015-01-02T17:36:00,2015-01-02T21:00:00,1117,-4.0
IAH,PSP,OO,2015-01-02T17:40:00,2015-01-02T18:47:00,1269,0.0
PHX,YUM,OO,2015-01-02T17:36:00,2015-01-02T18:32:00,160,-4.0
TUS,SFO,OO,2015-01-02T17:34:00,2015-01-02T18:52:00,751,-6.0
MCO,ORD,UA,2015-01-02T17:36:00,2015-01-02T19:26:00,1005,-5.0
DEN,IAD,UA,2015-01-02T18:00:00,2015-01-02T23:18:00,1452,19.0
IAD,SEA,UA,2015-01-02T17:53:00,2015-01-02T20:54:00,2306,12.0
BUF,ATL,DL,2015-01-02T17:45:00,2015-01-02T20:17:00,712,4.0
PHX,SLC,DL,2015-01-02T17:52:00,2015-01-02T19:36:00,507,11.0
IAH,ABQ,EV,2015-01-02T18:22:00,2015-01-02T19:41:00,744,41.0
DTW,IAH,EV,2015-01-02T17:43:00,2015-01-02T20:17:00,1075,2.0
ITO,HNL,HA,2015-01-02T17:50:00,2015-01-02T18:45:00,216,9.0
MSO,SLC,OO,2015-01-02T17:48:00,2015-01-02T19:23:00,436,7.0
BOS,FLL,B6,2015-01-02T17:36:00,2015-01-02T21:03:00,1237,-6.0
ATL,EWR,UA,2015-01-02T17:46:00,2015-01-02T19:42:00,746,3.0
KTN,SEA,AS,2015-01-02T17:48:00,2015-01-02T20:29:00,680,5.0
JFK,AUS,DL,2015-01-02T17:38:00,2015-01-02T21:14:00,1521,-5.0
MGM,ATL,EV,2015-01-02T17:38:00,2015-01-02T19:31:00,147,-5.0
PSP,LAX,OO,2015-01-02T17:37:00,2015-01-02T18:15:00,110,-6.0
SMF,LAX,OO,2015-01-02T17:34:00,2015-01-02T19:15:00,373,-9.0
PHL,MIA,US,2015-01-02T18:28:00,2015-01-02T21:34:00,1013,44.0
LGB,SMF,B6,2015-01-02T17:38:00,2015-01-02T19:06:00,387,-6.0
IAH,ATL,EV,2015-01-02T17:49:00,2015-01-02T20:50:00,689,5.0
MRY,LAX,OO,2015-01-02T18:07:00,2015-01-02T19:22:00,266,22.0
IAH,ORD,UA,2015-01-02T18:15:00,2015-01-02T20:43:00,925,30.0
IAH,LAS,UA,2015-01-02T17:57:00,2015-01-02T18:56:00,1222,12.0
DEN,IAH,UA,2015-01-02T17:58:00,2015-01-02T21:25:00,862,13.0
IAH,SNA,UA,2015-01-02T18:07:00,2015-01-02T19:21:00,1346,22.0
EWR,MCO,UA,2015-01-02T17:49:00,2015-01-02T20:38:00,937,4.0
CMH,PHX,US,2015-01-02T17:35:00,2015-01-02T19:48:00,1670,-10.0
STL,PHX,US,2015-01-02T20:54:00,2015-01-02T23:15:00,1262,189.0
CLT,PHX,US,2015-01-02T18:07:00,2015-01-02T20:45:00,1773,22.0
PBI,DCA,US,2015-01-02T17:43:00,2015-01-02T20:10:00,857,-2.0
LAX,PHX,US,2015-01-02T17:36:00,2015-01-02T20:03:00,370,-9.0
PHL,PBI,US,2015-01-02T17:41:00,2015-01-02T20:30:00,951,-4.0
PHL,IND,US,2015-01-02T17:47:00,2015-01-02T19:44:00,588,2.0
DFW,CLT,US,2015-01-02T17:48:00,2015-01-02T21:09:00,936,3.0
BOS,LAX,VX,2015-01-02T18:41:00,2015-01-02T22:25:00,2611,56.0
DAL,LAX,VX,2015-01-02T18:12:00,2015-01-02T19:20:00,1246,27.0
ATL,HOU,WN,2015-01-02T17:48:00,2015-01-02T19:01:00,696,3.0
AUS,MDW,WN,2015-01-02T17:48:00,2015-01-02T20:09:00,972,3.0
BNA,BWI,WN,2015-01-02T18:20:00,2015-01-02T20:48:00,587,35.0
OAK,LAS,WN,2015-01-02T19:15:00,2015-01-02T20:37:00,407,90.0
BWI,MHT,WN,2015-01-02T17:42:00,2015-01-02T18:55:00,377,-3.0
DEN,IAD,WN,2015-01-02T18:12:00,2015-01-02T23:09:00,1452,27.0
DEN,JAX,WN,2015-01-02T18:14:00,2015-01-02T23:25:00,1447,29.0
DEN,PIT,WN,2015-01-02T18:00:00,2015-01-02T22:34:00,1290,15.0
DEN,RDU,WN,2015-01-02T17:51:00,2015-01-02T23:05:00,1436,6.0
DEN,TPA,WN,2015-01-02T17:59:00,2015-01-02T23:14:00,1506,14.0
HOU,HRL,WN,2015-01-02T20:30:00,2015-01-02T21:32:00,277,165.0
HOU,LAS,WN,2015-01-02T18:19:00,2015-01-02T19:25:00,1235,34.0
STL,OMA,WN,2015-01-02T17:45:00,2015-01-02T18:57:00,342,0.0
TPA,ATL,WN,2015-01-02T18:16:00,2015-01-02T19:52:00,406,31.0
TUL,STL,WN,2015-01-02T18:05:00,2015-01-02T19:03:00,351,20.0
HOU,PHX,WN,2015-01-02T17:44:00,2015-01-02T19:23:00,1020,-1.0
LAS,BUR,WN,2015-01-02T18:17:00,2015-01-02T19:15:00,223,32.0
LAX,OAK,WN,2015-01-02T17:42:00,2015-01-02T18:52:00,337,-3.0
LAX,PHX,WN,2015-01-02T17:56:00,2015-01-02T20:10:00,370,11.0
MAF,DAL,WN,2015-01-02T20:17:00,2015-01-02T21:45:00,319,152.0
SFO,SAN,WN,2015-01-02T17:46:00,2015-01-02T19:03:00,447,1.0
SJU,BWI,WN,2015-01-02T17:56:00,2015-01-02T21:13:00,1565,11.0
SNA,PHX,WN,2015-01-02T17:44:00,2015-01-02T19:57:00,338,-1.0
HNL,DFW,AA,2015-01-02T19:44:00,2015-01-03T07:12:00,3784,119.0
DCA,DFW,AA,2015-01-02T17:35:00,2015-01-02T20:59:00,1192,-10.0
AUS,DFW,AA,2015-01-02T17:51:00,2015-01-02T18:55:00,190,6.0
BOS,JFK,AA,2015-01-02T19:00:00,2015-01-02T20:33:00,187,75.0
BOS,DFW,AA,2015-01-02T18:00:00,2015-01-02T22:01:00,1562,15.0
DFW,LGA,AA,2015-01-02T17:47:00,2015-01-02T21:40:00,1389,2.0
PHX,DFW,AA,2015-01-02T18:24:00,2015-01-02T21:36:00,868,39.0
DFW,PSP,AA,2015-01-02T18:39:00,2015-01-02T19:21:00,1126,54.0
DFW,RNO,AA,2015-01-02T18:45:00,2015-01-02T19:59:00,1345,60.0
AUS,ORD,AA,2015-01-02T17:43:00,2015-01-02T20:06:00,978,-2.0
GEG,SEA,AS,2015-01-02T17:59:00,2015-01-02T18:56:00,224,14.0
LAX,SLC,AS,2015-01-02T17:38:00,2015-01-02T20:41:00,590,-7.0
SEA,OGG,AS,2015-01-02T17:40:00,2015-01-02T22:07:00,2640,-5.0
LGA,MCO,B6,2015-01-02T18:07:00,2015-01-02T20:56:00,950,22.0
ATL,LGA,DL,2015-01-02T17:44:00,2015-01-02T19:48:00,762,-1.0
MSP,MCO,DL,2015-01-02T17:44:00,2015-01-02T22:06:00,1310,-1.0
ATL,SFO,DL,2015-01-02T17:51:00,2015-01-02T19:46:00,2139,6.0
JFK,SFO,DL,2015-01-02T18:56:00,2015-01-03T01:11:00,2586,71.0
BOS,JFK,DL,2015-01-02T17:52:00,2015-01-02T19:08:00,187,7.0
MSY,ATL,DL,2015-01-02T17:50:00,2015-01-02T20:17:00,425,5.0
MSP,DTW,DL,2015-01-02T17:44:00,2015-01-02T20:17:00,528,-1.0
MSP,LAS,DL,2015-01-02T17:42:00,2015-01-02T19:25:00,1299,-3.0
ROC,ATL,DL,2015-01-02T17:40:00,2015-01-02T20:01:00,749,-5.0
ATL,SLC,DL,2015-01-02T17:44:00,2015-01-02T19:28:00,1590,-1.0
MSP,TPA,DL,2015-01-02T17:55:00,2015-01-02T22:02:00,1306,10.0
ATL,JAX,DL,2015-01-02T17:59:00,2015-01-02T19:07:00,270,14.0
MIA,ATL,DL,2015-01-02T17:57:00,2015-01-02T20:10:00,594,12.0
ATL,EWR,DL,2015-01-02T17:43:00,2015-01-02T19:44:00,746,-2.0
TPA,ATL,DL,2015-01-02T17:45:00,2015-01-02T19:28:00,406,0.0
RSW,DTW,DL,2015-01-02T17:45:00,2015-01-02T20:26:00,1084,0.0
MSP,RSW,DL,2015-01-02T17:38:00,2015-01-02T21:57:00,1416,-7.0
MSP,PHX,DL,2015-01-02T18:13:00,2015-01-02T20:36:00,1276,28.0
SNA,DFW,AA,2015-01-02T18:25:00,2015-01-02T23:14:00,1205,40.0
DFW,GRK,EV,2015-01-02T18:30:00,2015-01-02T19:34:00,134,45.0
IAH,AMA,EV,2015-01-02T18:03:00,2015-01-02T19:34:00,517,18.0
OGG,LIH,HA,2015-01-02T18:17:00,2015-01-02T19:10:00,201,32.0
ORF,MIA,MQ,2015-01-02T18:00:00,2015-01-02T20:39:00,802,15.0
OMA,ORD,MQ,2015-01-02T17:36:00,2015-01-02T19:12:00,416,-9.0
ELP,LAX,OO,2015-01-02T19:21:00,2015-01-02T20:24:00,715,96.0
ORD,FSD,OO,2015-01-02T17:52:00,2015-01-02T19:32:00,462,7.0
OMA,SLC,OO,2015-01-02T17:45:00,2015-01-02T19:18:00,840,0.0
ATL,SBN,OO,2015-01-02T17:38:00,2015-01-02T19:42:00,566,-7.0
EWR,SFO,UA,2015-01-02T18:23:00,2015-01-02T22:03:00,2565,37.0
IAH,LAX,UA,2015-01-02T18:29:00,2015-01-02T20:02:00,1379,43.0
SJU,EWR,B6,2015-01-02T17:57:00,2015-01-02T21:18:00,1608,11.0
SYR,ATL,DL,2015-01-02T17:44:00,2015-01-02T20:39:00,794,-2.0
CLT,EWR,EV,2015-01-02T17:36:00,2015-01-02T19:29:00,529,-10.0
DEN,MKE,OO,2015-01-02T18:30:00,2015-01-02T21:46:00,896,44.0
SBP,LAX,OO,2015-01-02T17:36:00,2015-01-02T18:42:00,156,-10.0
HNL,KOA,HA,2015-01-02T18:26:00,2015-01-02T19:09:00,163,40.0
BOI,LAX,OO,2015-01-02T17:40:00,2015-01-02T18:46:00,674,-6.0
SYR,ORD,EV,2015-01-02T17:48:00,2015-01-02T19:30:00,607,1.0
MDT,ATL,EV,2015-01-02T17:40:00,2015-01-02T19:50:00,620,-7.0
CLE,IAH,OO,2015-01-02T17:42:00,2015-01-02T20:19:00,1091,-5.0
BOI,SFO,OO,2015-01-02T18:08:00,2015-01-02T18:39:00,522,21.0
PDX,DEN,OO,2015-01-02T18:26:00,2015-01-02T21:45:00,991,38.0
EWR,FLL,UA,2015-01-02T20:09:00,2015-01-02T23:19:00,1065,141.0
LAX,LIH,DL,2015-01-02T17:39:00,2015-01-02T21:52:00,2615,-9.0
MIA,DTW,DL,2015-01-02T17:48:00,2015-01-02T20:42:00,1145,0.0
SNA,DEN,UA,2015-01-02T17:49:00,2015-01-02T20:59:00,846,0.0
DTW,MSP,DL,2015-01-02T17:44:00,2015-01-02T19:15:00,528,-5.0
TLH,ATL,EV,2015-01-02T17:58:00,2015-01-02T19:22:00,223,9.0
IAH,SAN,UA,2015-01-02T19:00:00,2015-01-02T20:08:00,1303,70.0
MSY,SFO,UA,2015-01-02T17:46:00,2015-01-02T20:07:00,1911,-4.0
IAH,BOS,UA,2015-01-02T18:51:00,2015-01-02T23:01:00,1597,61.0
ATL,PHX,US,2015-01-02T17:47:00,2015-01-02T19:50:00,1587,-3.0
PHX,RNO,US,2015-01-02T17:47:00,2015-01-02T18:45:00,601,-3.0
PHX,LAS,US,2015-01-02T17:48:00,2015-01-02T17:51:00,255,-2.0
PHL,SAT,US,2015-01-02T18:11:00,2015-01-02T21:38:00,1496,21.0
PHL,FLL,US,2015-01-02T17:47:00,2015-01-02T20:52:00,992,-3.0
CLT,DCA,US,2015-01-02T19:19:00,2015-01-02T20:21:00,331,89.0
CLT,BWI,US,2015-01-02T17:53:00,2015-01-02T19:12:00,361,3.0
PHX,BOI,US,2015-01-02T18:03:00,2015-01-02T20:21:00,735,13.0
CLT,TPA,US,2015-01-02T17:50:00,2015-01-02T19:22:00,507,0.0
RIC,CLT,US,2015-01-02T17:47:00,2015-01-02T18:56:00,257,-3.0
PHL,TPA,US,2015-01-02T17:51:00,2015-01-02T20:33:00,920,1.0
CLT,RIC,US,2015-01-02T17:51:00,2015-01-02T19:03:00,257,1.0
LAX,ORD,VX,2015-01-02T17:49:00,2015-01-02T23:33:00,1744,-1.0
ABQ,SAN,WN,2015-01-02T19:00:00,2015-01-02T19:40:00,628,70.0
BUR,OAK,WN,2015-01-02T17:42:00,2015-01-02T18:51:00,325,-8.0
BWI,STL,WN,2015-01-02T18:13:00,2015-01-02T19:47:00,738,23.0
DEN,BDL,WN,2015-01-02T18:12:00,2015-01-02T23:22:00,1671,22.0
DEN,BWI,WN,2015-01-02T18:26:00,2015-01-02T23:21:00,1491,36.0
DEN,FLL,WN,2015-01-02T18:12:00,2015-01-02T23:54:00,1703,22.0
DEN,LAX,WN,2015-01-02T17:54:00,2015-01-02T19:02:00,862,4.0
DEN,LGA,WN,2015-01-02T17:59:00,2015-01-02T23:24:00,1620,9.0
DEN,MCO,WN,2015-01-02T18:13:00,2015-01-02T23:45:00,1546,23.0
FLL,BWI,WN,2015-01-02T18:07:00,2015-01-02T20:27:00,925,17.0
GRR,BWI,WN,2015-01-02T17:50:00,2015-01-02T19:23:00,528,0.0
SNA,SJC,WN,2015-01-02T18:01:00,2015-01-02T19:09:00,342,11.0
TPA,MSY,WN,2015-01-02T18:31:00,2015-01-02T19:02:00,488,41.0
TPA,RDU,WN,2015-01-02T18:07:00,2015-01-02T19:41:00,587,17.0
LIT,BWI,WN,2015-01-02T18:20:00,2015-01-02T21:20:00,912,30.0
MCI,ATL,WN,2015-01-02T17:43:00,2015-01-02T20:38:00,692,-7.0
MCO,PHL,WN,2015-01-02T18:09:00,2015-01-02T20:17:00,861,19.0
MDW,MCO,WN,2015-01-02T18:03:00,2015-01-02T21:31:00,990,13.0
MHT,BWI,WN,2015-01-02T17:46:00,2015-01-02T19:17:00,377,-4.0
PWM,BWI,WN,2015-01-02T17:46:00,2015-01-02T19:40:00,452,-4.0
RNO,LAS,WN,2015-01-02T17:54:00,2015-01-02T19:05:00,345,4.0
SFO,LAX,WN,2015-01-02T17:46:00,2015-01-02T19:31:00,337,-4.0
SLC,LAS,WN,2015-01-02T18:00:00,2015-01-02T18:14:00,368,10.0
BDL,DFW,AA,2015-01-02T17:55:00,2015-01-02T21:09:00,1471,5.0
LAS,DFW,AA,2015-01-02T17:59:00,2015-01-02T22:39:00,1055,9.0
BNA,DFW,AA,2015-01-02T18:15:00,2015-01-02T20:25:00,631,25.0
DFW,SNA,AA,2015-01-02T18:42:00,2015-01-02T19:49:00,1205,52.0
ANC,SEA,AS,2015-01-02T17:42:00,2015-01-02T21:54:00,1448,-8.0
DCA,BOS,B6,2015-01-02T17:42:00,2015-01-02T19:00:00,399,-8.0
JFK,IAD,B6,2015-01-02T17:49:00,2015-01-02T19:23:00,228,-1.0
ATL,LAX,DL,2015-01-02T18:02:00,2015-01-02T19:47:00,1947,12.0
MSP,SNA,DL,2015-01-02T18:00:00,2015-01-02T19:39:00,1522,10.0
ATL,MIA,DL,2015-01-02T17:49:00,2015-01-02T19:29:00,594,-1.0
MSP,LAX,DL,2015-01-02T17:48:00,2015-01-02T19:29:00,1535,-2.0
MSP,SFO,DL,2015-01-02T17:47:00,2015-01-02T19:48:00,1589,-3.0
ATL,LAS,DL,2015-01-02T17:48:00,2015-01-02T19:03:00,1747,-2.0
FLL,ATL,DL,2015-01-02T18:07:00,2015-01-02T20:16:00,581,17.0
ATL,BOS,DL,2015-01-02T18:17:00,2015-01-02T20:23:00,946,27.0
PBI,ATL,DL,2015-01-02T17:46:00,2015-01-02T19:41:00,545,-4.0
CAE,ATL,EV,2015-01-02T17:47:00,2015-01-02T19:15:00,192,-3.0
ATL,BTR,EV,2015-01-02T17:43:00,2015-01-02T18:20:00,448,-7.0
DEN,LAX,F9,2015-01-02T18:06:00,2015-01-02T19:18:00,862,16.0
ORD,DSM,MQ,2015-01-02T18:13:00,2015-01-02T19:20:00,299,23.0
DFW,SGF,MQ,2015-01-02T18:25:00,2015-01-02T19:35:00,364,35.0
MSP,ORD,MQ,2015-01-02T17:41:00,2015-01-02T19:29:00,334,-9.0
GGG,DFW,MQ,2015-01-02T18:07:00,2015-01-02T19:05:00,140,17.0
FNT,ORD,MQ,2015-01-02T18:04:00,2015-01-03T18:01:00,223,14.0
BZN,SLC,OO,2015-01-02T18:02:00,2015-01-02T19:17:00,347,12.0
ATL,ORD,OO,2015-01-02T17:47:00,2015-01-02T18:41:00,606,-3.0
OKC,ORD,OO,2015-01-02T18:04:00,2015-01-02T19:52:00,693,14.0
LAX,DEN,UA,2015-01-02T17:46:00,2015-01-02T21:05:00,862,-5.0
BOS,PHX,B6,2015-01-02T17:59:00,2015-01-02T22:07:00,2300,8.0
SEA,HNL,DL,2015-01-02T18:08:00,2015-01-02T22:55:00,2677,17.0
BOS,LAX,DL,2015-01-02T17:48:00,2015-01-02T21:22:00,2611,-3.0
ATL,TLH,EV,2015-01-02T17:56:00,2015-01-02T19:02:00,223,5.0
PNS,MIA,MQ,2015-01-02T17:49:00,2015-01-02T20:46:00,530,-2.0
SJC,DEN,OO,2015-01-02T17:53:00,2015-01-02T21:37:00,948,2.0
IAD,TPA,UA,2015-01-02T18:37:00,2015-01-02T20:48:00,811,45.0
LBE,MCO,NK,2015-01-02T17:36:00,2015-01-02T19:58:00,824,-16.0
SFO,DEN,UA,2015-01-02T17:50:00,2015-01-02T21:23:00,967,-3.0
RNO,SLC,DL,2015-01-02T18:54:00,2015-01-02T21:13:00,422,61.0
SEA,DEN,OO,2015-01-02T18:11:00,2015-01-02T21:34:00,1024,18.0
ALB,ORD,UA,2015-01-02T18:07:00,2015-01-02T19:35:00,723,13.0
IAH,MCO,UA,2015-01-02T21:30:00,2015-01-03T00:34:00,854,216.0
DFW,MIA,AA,2015-01-02T17:53:00,2015-01-02T21:40:00,1121,-1.0
TUS,DEN,OO,2015-01-02T18:29:00,2015-01-02T20:32:00,639,35.0
FLL,ORD,UA,2015-01-02T17:54:00,2015-01-02T19:48:00,1182,-1.0
PHX,PDX,US,2015-01-02T17:51:00,2015-01-02T19:48:00,1009,-4.0
PHX,SLC,US,2015-01-02T17:50:00,2015-01-02T19:39:00,507,-5.0
SEA,PHX,US,2015-01-02T17:46:00,2015-01-02T21:22:00,1107,-9.0
PHX,SFO,US,2015-01-02T17:59:00,2015-01-02T19:05:00,651,4.0
PHL,SJU,US,2015-01-02T19:06:00,2015-01-02T23:21:00,1576,71.0
PHL,RSW,US,2015-01-02T17:48:00,2015-01-02T20:41:00,993,-7.0
DCA,MCO,US,2015-01-02T19:33:00,2015-01-02T21:41:00,759,98.0
CLT,JAX,US,2015-01-02T17:52:00,2015-01-02T19:10:00,328,-3.0
DCA,FLL,US,2015-01-02T17:48:00,2015-01-02T20:19:00,899,-7.0
IAH,PHL,US,2015-01-02T17:49:00,2015-01-02T21:40:00,1325,-6.0
DFW,PHL,US,2015-01-02T20:26:00,2015-01-03T00:24:00,1303,151.0
CLT,ATL,US,2015-01-02T17:52:00,2015-01-02T19:28:00,226,-3.0
CLT,PWM,US,2015-01-02T18:00:00,2015-01-02T20:01:00,813,5.0
JAX,CLT,US,2015-01-02T17:54:00,2015-01-02T19:28:00,328,-1.0
ONT,OAK,WN,2015-01-02T18:42:00,2015-01-02T19:45:00,362,47.0
BOS,BWI,WN,2015-01-02T18:07:00,2015-01-02T19:48:00,369,12.0
BWI,FLL,WN,2015-01-02T17:57:00,2015-01-02T20:33:00,925,2.0
BWI,LIT,WN,2015-01-02T20:41:00,2015-01-02T22:20:00,912,166.0
CLE,BNA,WN,2015-01-02T18:41:00,2015-01-02T19:01:00,448,46.0
DAL,TUL,WN,2015-01-02T18:21:00,2015-01-02T19:12:00,237,26.0
LAS,RNO,WN,2015-01-02T18:23:00,2015-01-02T19:39:00,345,28.0
LGA,DAL,WN,2015-01-02T18:13:00,2015-01-02T21:08:00,1381,18.0
MCO,ORF,WN,2015-01-02T18:17:00,2015-01-02T19:52:00,655,22.0
MEM,BWI,WN,2015-01-02T17:51:00,2015-01-02T20:43:00,787,-4.0
MSP,MCI,WN,2015-01-02T18:43:00,2015-01-02T20:02:00,393,48.0
MSY,DAL,WN,2015-01-02T17:55:00,2015-01-02T19:24:00,436,0.0
PIT,MDW,WN,2015-01-02T18:16:00,2015-01-02T18:43:00,402,21.0
SJC,SAN,WN,2015-01-02T17:47:00,2015-01-02T18:54:00,417,-8.0
SJC,SNA,WN,2015-01-02T18:14:00,2015-01-02T19:29:00,342,19.0
ATL,DFW,AA,2015-01-02T18:43:00,2015-01-02T20:00:00,731,48.0
LAX,ORD,AA,2015-01-02T17:51:00,2015-01-02T23:59:00,1744,-4.0
DFW,SEA,AA,2015-01-02T17:56:00,2015-01-02T20:13:00,1660,1.0
ORD,CLT,AA,2015-01-02T17:48:00,2015-01-02T20:31:00,599,-7.0
BOS,ORD,AA,2015-01-02T17:50:00,2015-01-02T20:01:00,867,-5.0
LAX,LAS,AA,2015-01-02T17:59:00,2015-01-02T19:02:00,236,4.0
RIC,DFW,AA,2015-01-02T19:23:00,2015-01-02T22:07:00,1158,88.0
SEA,SFO,AS,2015-01-02T18:00:00,2015-01-02T20:04:00,679,5.0
BUR,SEA,AS,2015-01-02T17:48:00,2015-01-02T20:41:00,937,-7.0
PDX,LAX,AS,2015-01-02T18:13:00,2015-01-02T20:27:00,834,18.0
TPA,DCA,B6,2015-01-02T18:43:00,2015-01-02T20:38:00,814,48.0
ATL,SAN,DL,2015-01-02T17:55:00,2015-01-02T19:20:00,1892,0.0
ATL,BDL,DL,2015-01-02T18:13:00,2015-01-02T20:13:00,859,18.0
ATL,BNA,DL,2015-01-02T17:53:00,2015-01-02T17:59:00,214,-2.0
STT,SJU,B6,2015-01-02T17:48:00,2015-01-02T18:30:00,68,-7.0
ATL,MCO,DL,2015-01-02T17:55:00,2015-01-02T19:22:00,404,0.0
SFO,HNL,DL,2015-01-02T17:49:00,2015-01-02T21:55:00,2398,-6.0
LAX,OGG,DL,2015-01-02T20:41:00,2015-01-03T00:55:00,2486,166.0
ATL,DTW,DL,2015-01-02T17:53:00,2015-01-02T19:46:00,594,-2.0
MSP,PDX,DL,2015-01-02T17:53:00,2015-01-02T19:36:00,1426,-2.0
MLB,ATL,DL,2015-01-02T17:53:00,2015-01-02T19:29:00,442,-2.0
RSW,ATL,DL,2015-01-02T18:07:00,2015-01-02T20:00:00,515,12.0
MDW,ATL,DL,2015-01-02T18:10:00,2015-01-02T21:08:00,591,15.0
OKC,ATL,DL,2015-01-02T17:53:00,2015-01-02T21:07:00,761,-2.0
LFT,DFW,EV,2015-01-02T19:51:00,2015-01-02T21:26:00,351,116.0
GSP,ATL,EV,2015-01-02T17:56:00,2015-01-02T19:28:00,153,1.0
ROA,ATL,EV,2015-01-02T18:48:00,2015-01-02T20:18:00,357,53.0
ORD,MOB,EV,2015-01-02T18:06:00,2015-01-02T20:21:00,779,11.0
DFW,ABI,MQ,2015-01-02T17:55:00,2015-01-02T19:03:00,158,0.0
CMH,MIA,MQ,2015-01-02T18:39:00,2015-01-02T21:22:00,990,44.0
DTW,ORD,MQ,2015-01-02T17:50:00,2015-01-02T18:25:00,235,-5.0
XNA,LGA,MQ,2015-01-02T17:54:00,2015-01-02T21:17:00,1147,-1.0
DTW,DEN,NK,2015-01-02T18:00:00,2015-01-02T19:19:00,1123,5.0
LAX,RDM,OO,2015-01-02T18:04:00,2015-01-02T20:13:00,726,9.0
PDX,BUR,OO,2015-01-02T18:14:00,2015-01-02T20:18:00,817,19.0
LGB,SEA,OO,2015-01-02T17:41:00,2015-01-02T20:37:00,965,-14.0
DEN,SLC,OO,2015-01-02T18:27:00,2015-01-02T19:54:00,391,32.0
HNL,OGG,HA,2015-01-02T19:00:00,2015-01-02T19:45:00,100,65.0
SEA,PHX,OO,2015-01-02T17:49:00,2015-01-02T21:32:00,1107,-6.0
ORD,SAT,OO,2015-01-02T18:08:00,2015-01-02T21:45:00,1041,13.0
ORD,OMA,OO,2015-01-02T17:55:00,2015-01-02T19:20:00,416,0.0
PHX,BFL,OO,2015-01-02T17:45:00,2015-01-02T18:12:00,425,-10.0
RDU,SFO,UA,2015-01-02T18:08:00,2015-01-02T20:51:00,2400,12.0
IAH,PHX,UA,2015-01-02T18:19:00,2015-01-02T20:00:00,1009,23.0
MSP,PHX,US,2015-01-02T17:54:00,2015-01-02T20:10:00,1276,-2.0
FLL,DTW,DL,2015-01-02T17:53:00,2015-01-02T20:35:00,1127,-3.0
CVG,MIA,MQ,2015-01-02T18:09:00,2015-01-02T20:40:00,948,13.0
LAS,SFO,UA,2015-01-02T17:55:00,2015-01-02T19:14:00,414,-2.0
DEN,DFW,UA,2015-01-02T18:06:00,2015-01-02T21:07:00,641,9.0
SJU,MCO,B6,2015-01-02T17:47:00,2015-01-02T19:43:00,1189,-10.0
MKE,ATL,DL,2015-01-02T17:52:00,2015-01-02T21:04:00,669,-5.0
ATL,JAN,EV,2015-01-02T18:47:00,2015-01-02T19:12:00,341,50.0
PHX,LAX,OO,2015-01-02T20:38:00,2015-01-02T21:20:00,370,161.0
PHL,ORD,UA,2015-01-02T17:59:00,2015-01-02T19:15:00,678,1.0
IAH,SEA,UA,2015-01-02T19:02:00,2015-01-02T21:59:00,1874,64.0
BOS,SFO,UA,2015-01-02T18:02:00,2015-01-02T21:55:00,2704,4.0
GRR,DTW,DL,2015-01-02T18:07:00,2015-01-02T18:58:00,120,9.0
TRI,ATL,EV,2015-01-02T17:53:00,2015-01-02T19:21:00,227,-5.0
EWR,MSY,UA,2015-01-02T18:03:00,2015-01-02T20:10:00,1167,4.0
SAN,DEN,UA,2015-01-02T18:09:00,2015-01-02T21:24:00,853,10.0
EWR,LAX,UA,2015-01-02T18:18:00,2015-01-02T21:43:00,2454,19.0
RDU,CLT,US,2015-01-02T17:52:00,2015-01-02T18:46:00,130,-7.0
TPA,MIA,US,2015-01-02T17:47:00,2015-01-02T18:53:00,204,-12.0
CLT,DTW,US,2015-01-02T17:58:00,2015-01-02T19:38:00,500,-1.0
ALB,ATL,DL,2015-01-02T17:54:00,2015-01-02T20:41:00,853,-5.0
MCO,LGA,DL,2015-01-02T17:53:00,2015-01-02T20:18:00,950,-6.0
LGA,ATL,DL,2015-01-02T17:55:00,2015-01-02T20:33:00,762,-4.0
JFK,MCO,B6,2015-01-02T18:01:00,2015-01-02T20:40:00,944,2.0
TYS,IAH,EV,2015-01-02T17:55:00,2015-01-02T19:44:00,771,-4.0
RIC,IAH,EV,2015-01-02T18:12:00,2015-01-02T21:06:00,1157,13.0
AEX,ATL,EV,2015-01-02T17:50:00,2015-01-02T20:35:00,500,-9.0
TYS,ATL,EV,2015-01-02T17:52:00,2015-01-02T19:06:00,152,-7.0
SUN,SLC,OO,2015-01-02T18:07:00,2015-01-02T18:53:00,222,8.0
SAN,SFO,OO,2015-01-02T17:52:00,2015-01-02T19:43:00,447,-7.0
ORD,DCA,UA,2015-01-02T18:05:00,2015-01-02T20:39:00,612,5.0
LGA,ORD,UA,2015-01-02T18:01:00,2015-01-02T19:56:00,733,1.0
ORD,LGA,UA,2015-01-02T18:42:00,2015-01-02T21:27:00,733,42.0
EWR,ORD,UA,2015-01-02T18:08:00,2015-01-02T19:45:00,719,8.0
ATL,CLT,US,2015-01-02T18:03:00,2015-01-02T19:14:00,226,3.0
PHX,SNA,US,2015-01-02T17:59:00,2015-01-02T18:24:00,338,-1.0
PHX,LAX,US,2015-01-02T18:00:00,2015-01-02T18:28:00,370,0.0
PHX,HNL,US,2015-01-02T17:57:00,2015-01-02T22:31:00,2917,-3.0
CLT,LAS,US,2015-01-02T18:02:00,2015-01-02T19:44:00,1916,2.0
